debug/a1_2_std,debug/a1_0,debug/q2,debug/a1_1,lrs/critic_lr,debug/q2_std,debug/a_0_std,debug/r_std,training_step_duration,memory_len,debug/a_2_std,debug/a2_1,return_train,_timestamp,debug/q1_std,debug/r,lrs/actor_lr,debug/backup,bc/bc_lambda,debug/q1,losses/loss_critic,debug/critic_grad_norm,episode_length_train,debug/a2_2_std,round_time,debug/q_a1_std,losses/loss_actor,debug/q_a1_targ_std,debug/backup_std,debug/a_2,debug/a_1,_runtime,debug/logp_a2,debug/log_pi_std,debug/demo_fraction_in_batch,_step,debug/a1_1_std,debug/a_1_std,idle_time,episode_length_test,debug/actor_grad_norm,debug/q_a1_targ,debug/q_a1,debug/d,debug/a2_1_std,debug/a1_0_std,debug/a2_0,return_test,debug/a2_0_std,debug/a2_2,debug/logp_a2_std,debug/log_pi,debug/d_std,debug/a_0,sampling_duration,debug/a1_2
0.4072137125,0.9957673724,25.4997156016,0.002425641,2e-05,10.6557362652,0.5624484708,0.2150775412,0.4313011312,72141,0.6885217615,0.0029439203,-0.8266692162,1772716155.714526,8.7741084989,0.2916706377,5e-06,26.0982246272,0.0496358132,24.4627141825,0.6305748377,16.2434647322,193.0,0.4070781595,65.0476295948,10.0924553808,-25.0587388611,10.9899316088,11.5756028303,0.1128949685,0.0175235933,6029.9618056,-0.0424013906,0.3752557155,0.6541666667,72,0.3352424878,0.3709601176,0.0,0,0.1514894802,25.3018886693,25.0717780431,0.0006987847,0.33553602,0.0460222473,0.9957176018,0,0.0468288124,0.7860069629,0.3741490558,-0.0415885426,0.0207102517,0.6028492628,0.0022388713,0.7858029699
0.4106069267,0.9957439983,25.0986438878,-0.0011305017,2e-05,10.6445538648,0.5585687826,0.2183092632,0.4289215374,72141,0.6884913115,-0.0009913753,-0.8266692162,1772716155.715026,9.0578632545,0.2947076813,5e-06,26.5500564067,0.0496307899,25.0253878276,0.632953095,19.2227778784,193.0,0.4109639108,64.7414207458,10.1541708469,-24.9969329961,11.3050437991,11.8826438904,0.1113715311,0.0152471518,6029.9623076,-0.0407548829,0.3646139995,0.6751171875,73,0.3225592536,0.3638459599,0.0,0,0.1594318999,25.7519394048,25.0098043315,0.0006987847,0.3213864192,0.0460186409,0.995847561,0,0.0453869279,0.7807899507,0.3673561913,-0.0413117237,0.0211812029,0.6127687188,0.0022959868,0.7813758886
0.4112764438,0.9956107418,26.0559251531,-0.033335724,2e-05,11.1797361946,0.5608254876,0.2168914267,0.4331555971,72141,0.6876389825,-0.0339464471,-0.8266692162,1772716155.7160263,9.5891499011,0.2929977013,5e-06,26.7021806335,0.0496257666,25.5074650319,0.5455992061,13.2888347944,193.0,0.4113217688,65.3416144848,10.851571153,-25.826199824,11.7075477982,12.2870363426,0.1153298647,0.0179146062,6029.9633059,-0.042324575,0.3696270833,0.6620963542,74,0.3336909278,0.3684069455,0.0,0,0.1500552857,25.912415301,25.8389711634,0.0006987847,0.3335074971,0.0486484243,0.9954747351,0,0.049496908,0.7785373461,0.3725129917,-0.0414552125,0.02134779,0.6045355652,0.0023450089,0.7785503658
0.4191420346,0.9950129875,26.2927445602,-0.0156852917,2e-05,11.6204654757,0.5604890956,0.217453593,0.432608304,72141,0.6894041292,-0.0156257892,-0.8266692162,1772716155.7165263,9.5409341812,0.294110794,5e-06,27.1280001958,0.0496207434,25.3533270137,0.6165555545,16.5611804597,193.0,0.4193349588,65.2850987911,11.027092069,-25.9011786016,11.9653163083,12.5363897387,0.1078038229,0.0177436491,6029.963807,-0.0421123685,0.3790198511,0.6672916667,75,0.3316470604,0.3670715487,0.0,0,0.1646428774,26.3434202067,25.9139483134,0.0007204861,0.3306740586,0.0537821904,0.995229733,0,0.0514267151,0.767317731,0.3677567519,-0.0435741238,0.0217823903,0.6075476275,0.0024949805,0.7677474177
0.4169451141,0.9947429411,26.3639093399,0.0261799933,2e-05,11.9187622643,0.5647890133,0.2190012757,0.4321263472,72141,0.6861802944,0.0268119004,-0.8266692162,1772716155.7170274,9.942417326,0.2899552199,5e-06,27.2371854528,0.0496157201,25.3136051941,0.5314945348,13.806530784,193.0,0.4169873528,65.1884057522,11.3979495653,-25.9168129857,12.4552426465,13.0295235252,0.1127821214,0.0162514877,6029.9644596,-0.043547631,0.3683671061,0.6622526042,76,0.3466967696,0.3719778025,0.0,0,0.1636057337,26.4785973358,25.9294369761,0.0007204861,0.3457156179,0.0562856343,0.9946465758,0,0.0572388972,0.7702343941,0.3750935116,-0.0425170501,0.0219489774,0.5972550913,0.0023939673,0.7704340502
0.4204251589,0.9953030721,26.7885156759,0.0062171983,2e-05,12.0360152054,0.5568963329,0.2156409693,0.4331800667,72141,0.6896271511,0.0069796765,-0.8266692162,1772716155.7176802,10.2822563553,0.2945834294,5e-06,27.7231931559,0.0496106968,25.7850920614,0.593865514,15.1182664553,193.0,0.4211746339,65.3430614471,11.5597906939,-26.329781901,12.7247111193,13.2882014847,0.1184505239,0.0189515489,6029.9654652,-0.0400488367,0.3598890815,0.67796875,77,0.3459757191,0.3647819201,0.0,0,0.1399856776,26.9492899068,26.342294426,0.0007378472,0.3459108402,0.052036726,0.9953961682,0,0.0503047914,0.7634679035,0.3589530555,-0.0400135302,0.0221307778,0.6144697495,0.0022742144,0.7645790112
0.4263236543,0.9951838887,27.3877125549,0.018646115,2e-05,12.5760175006,0.5606058625,0.2115588304,0.4323297373,72141,0.6895961364,0.0186300247,-0.8266692162,1772716155.7186856,10.2556039365,0.2942149904,5e-06,28.2092743047,0.0496056736,25.9985585912,0.5890242432,17.0596739467,193.0,0.4266892711,65.2222084999,11.9161912918,-26.859325091,12.970530688,13.5323549016,0.1075000033,0.0187354289,6029.9659664,-0.038874908,0.3615911081,0.6671614583,78,0.3507485068,0.3675078624,0.0,0,0.1418562139,27.4477547836,26.8718005753,0.0006770834,0.3510475105,0.0536378673,0.9952245688,0,0.0537915799,0.7564974149,0.3518643164,-0.0398725868,0.0198569681,0.6064174267,0.0023588276,0.757460957
0.4316151524,0.9949861054,27.3181296666,0.0039627957,2e-05,12.8179908689,0.5624559426,0.2122207972,0.4297771994,72141,0.6840361842,0.0026454539,-0.8266692162,1772716155.7196858,10.8239866479,0.2929889653,5e-06,28.4774107869,0.0496006503,25.775108757,0.6304279256,19.5210342344,193.0,0.4310763985,64.8625524044,12.2550669225,-27.0124828084,13.36926054,13.9252363777,0.0954600725,0.0165515536,6029.9669644,-0.0399533106,0.3507029328,0.6691276042,79,0.3570288803,0.3681415286,0.0,0,0.1522458958,27.7259424591,27.0248147074,0.0005859375,0.3567504953,0.0546867122,0.9948338723,0,0.0568569663,0.7485590482,0.3549424548,-0.0395431582,0.0184283058,0.6044221677,0.0023084942,0.7478342227
0.1848217601,0.99226759,14.1822360802,0.1686808138,2e-05,10.4804366271,0.6455270541,0.1090249935,0.5120770152,89222,0.4981815483,0.1671297617,1.1768583059,1772716905.2253933,9.7560005124,0.0688986746,5e-06,13.5602350489,0.049595627,16.6606148593,0.4886618752,15.1088748789,193.0,0.1854876363,78.3984520435,10.0703257847,-14.9278322411,10.3885075823,10.5508483378,0.3190277866,-0.0226182294,6779.443576,-0.07235219,0.4843257639,0.0641796875,80,0.4333308959,0.5217612894,0.0,0,0.551332752,13.5880244382,14.9363959249,0.0024392362,0.4328589435,0.0629654616,0.9923324466,0,0.0626166725,0.9578212007,0.480886743,-0.0730675469,0.0471993819,0.3721528855,0.0033077717,0.9579774503
0.1859443998,0.9903129311,12.8312611198,0.5548796631,2e-05,10.1310577011,0.6458043563,0.1099151644,0.432317489,89222,0.4975491955,0.5560344064,1.1768583059,1772716905.226221,9.8170453803,0.0677034455,5e-06,13.3078074137,0.0495906038,15.9843521372,0.4967014882,12.8834174728,193.0,0.1852926625,65.2007653713,10.1397887293,-14.1075283051,10.4498039373,10.6123673884,0.321206606,-0.0212361385,6779.4442492,-0.0736760576,0.4916622583,0.0613932292,81,0.4749085009,0.5226251731,0.0,0,0.370754285,13.3306939061,14.1160532506,0.0023307292,0.4747041996,0.0780793729,0.990386767,0,0.0772023821,0.9594271032,0.4894598574,-0.0749003751,0.0456760673,0.3712041962,0.0022441117,0.9590842211
0.1878236111,0.9899539701,12.205106767,0.6683284134,2e-05,9.8972772725,0.6439713271,0.1123268216,0.4344701608,89222,0.506417795,0.6690605021,1.1768583059,1772716905.227393,9.9094514338,0.0682357783,5e-06,12.9357245954,0.0495855805,14.9807660166,0.4449025743,11.2981020117,193.0,0.1879224114,65.5464146137,10.0101400185,-13.1264533679,10.5758050092,10.7502885437,0.3401302186,-0.0219158597,6779.4455949,-0.065461574,0.4487294386,0.07,82,0.4307349666,0.518629779,0.0,0,0.3605238818,12.9456413396,13.13459198,0.0024696181,0.4291622365,0.0783173584,0.9897884138,0,0.079058965,0.9581814444,0.4566870783,-0.0637600816,0.0473936455,0.390537948,0.00237662,0.9581684252
0.1725981406,0.9857740263,11.9954621506,0.6900830464,2e-05,9.4699310239,0.6455172654,0.1009463262,0.4392209784,89222,0.4938630575,0.6897917553,1.1768583059,1772716905.2282398,10.1134628201,0.0629451398,5e-06,12.4589335823,0.0495805572,14.4186738014,0.3786130455,11.9630915689,193.0,0.1729893959,66.2517814636,9.7194517517,-12.810786864,10.144180158,10.2846117401,0.3257378553,-0.0238122195,6779.4462491,-0.0628749261,0.4490693633,0.0577864583,83,0.4071582158,0.5242778182,0.0,0,0.4202094229,12.4855359014,12.8170161311,0.0024262153,0.4073505344,0.096146539,0.9859119507,0,0.0950134626,0.9641146028,0.4442729324,-0.0635242127,0.0468408957,0.3706963542,0.0023406013,0.9642534904
0.1867923394,0.9814486913,12.2123352242,0.6782801926,2e-05,9.7587455177,0.6464223683,0.1073555684,0.4328732284,89222,0.4974893775,0.6794493135,1.1768583059,1772716905.2288942,10.0524914742,0.0675437991,5e-06,12.7030854607,0.049575534,14.5098437182,0.3678117718,8.3523821338,193.0,0.1866800066,65.3064005375,9.8219202614,-12.9763193448,10.430659167,10.5933767446,0.322942717,-0.0233748228,6779.4472498,-0.0673759322,0.4703265657,0.0579166667,84,0.4250430481,0.5231183525,0.0,0,0.3456486704,12.7075644811,12.9824524816,0.0024218751,0.4233635871,0.1127497761,0.981871105,0,0.1114339235,0.9595659892,0.4683288021,-0.0689490504,0.0472829436,0.3709124102,0.0024124781,0.959492207
0.176085525,0.9779743477,11.5621243286,0.6210244358,2e-05,9.8872967211,0.6439054191,0.1071411386,0.4335890595,89222,0.502374051,0.6212268086,1.1768583059,1772716905.2298949,9.8111360041,0.0634902674,5e-06,12.0583700562,0.0495705107,13.6911244329,0.3654551368,7.929415911,193.0,0.174923927,65.3983886242,9.7625151634,-12.390140082,10.28237662,10.4339303907,0.3405685851,-0.0226107031,6779.4477514,-0.0876845478,0.5367568437,0.0577083333,85,0.4671676824,0.5219671086,0.0,0,0.3467748146,12.0704822286,12.3957114538,0.0025954862,0.4665709754,0.1279802897,0.9785204748,0,0.1261787934,0.9630425549,0.5277005706,-0.0906466533,0.0492623954,0.3867703273,0.0022565762,0.9628125211
0.1895328624,0.9777029836,11.9199313227,0.6599021596,2e-05,9.6820286942,0.6463294029,0.1055408626,0.4346382062,89222,0.498562244,0.6608098481,1.1768583059,1772716905.2303967,10.0075460911,0.0655668943,5e-06,12.2586682574,0.0495654874,12.9391926066,0.3197062263,6.9683348171,193.0,0.1896681874,65.5985817909,9.7218666204,-12.2753411229,10.3509312407,10.5062187608,0.3255512245,-0.0254487844,6779.4482493,-0.090077574,0.5335979066,0.0589453125,86,0.4371882208,0.5221850312,0.0,0,0.32715196,12.2598216057,12.2805014292,0.0025477431,0.4357901826,0.1300961335,0.9779303861,0,0.1285679723,0.9574349149,0.5285282646,-0.0913862128,0.0485656095,0.3758501376,0.0023252296,0.9573567899
0.1879374998,0.971880844,11.4799847031,0.5923207863,2e-05,9.4536375268,0.6460530682,0.1037281225,0.4434944948,89222,0.498481045,0.5930451413,1.1768583059,1772716905.2308946,9.7487626712,0.0639807556,5e-06,11.9803786627,0.0495604642,12.6010748418,0.3049044963,7.4099102688,193.0,0.1878630014,66.8715381622,9.548239193,-11.9080995433,10.2357759094,10.3827087911,0.3275824755,-0.0236550839,6779.4491934,-0.1121529716,0.5801135292,0.0601953125,87,0.4838404584,0.5216785024,0.0,0,0.3569029805,11.9791548824,11.9133018303,0.0024479167,0.4840248245,0.1501310333,0.9718086624,0,0.150810247,0.9584852616,0.5799067382,-0.1119742243,0.0471691163,0.3764389545,0.002242314,0.9584548795
0.20263098,0.9647777728,11.2417370097,0.5741720798,2e-05,9.356369079,0.6451307527,0.1091001027,0.4421078904,89222,0.5013100739,0.5751956461,1.1768583059,1772716905.2318387,9.7116477998,0.067447376,5e-06,12.0692775599,0.0495554409,12.4741186142,0.3148506577,7.5709925103,193.0,0.2017192991,66.7096011639,9.325121088,-11.5811851056,10.4283490562,10.5935133235,0.324587683,-0.021992145,6779.4500127,-0.1323612939,0.6157059479,0.0549869792,88,0.4858949538,0.5219339397,0.0,0,0.396320332,12.0527849897,11.5863615863,0.0024262154,0.4856198353,0.1691905667,0.9645951339,0,0.1695380166,0.9527083544,0.6195822092,-0.1307612763,0.047193894,0.3761303264,0.0024661732,0.9523611299
0.1871022721,0.9671708349,11.0404358037,0.615871137,2e-05,9.1158659299,0.6469766188,0.1050203497,0.4502979549,89222,0.4985126378,0.6171925636,1.1768583059,1772716905.232658,9.5434819476,0.0640138042,5e-06,11.7075132751,0.0495504176,12.2549363454,0.2530343404,7.2649022619,193.0,0.1876928214,67.9501376152,9.1377897962,-11.3679028956,10.1609749158,10.312041982,0.3251128558,-0.0230571304,6779.4505188,-0.1180106873,0.587834939,0.0540885417,89,0.4603463846,0.5243434129,0.0,0,0.3685899536,11.6985647074,11.3729453723,0.0025868056,0.4598944376,0.1623283498,0.9675525741,0,0.1616322732,0.9584722412,0.5876335496,-0.1186849679,0.0490761709,0.3711352857,0.0025594552,0.9587673819
0.1910122371,0.9619647074,11.1842790699,0.585664526,2e-05,9.5604386139,0.647483017,0.11107316,0.4409087531,89222,0.4992796469,0.5859881204,1.1768583059,1772717682.2161684,9.6607713413,0.066768414,5e-06,11.7041499742,0.0495453944,12.009413592,0.2762526638,7.302772793,193.0,0.1913718512,66.5187239647,9.580139815,-11.6108667247,10.4876006381,10.6566176414,0.3289540021,-0.0235440851,7556.4048863,-0.1368873711,0.6299831174,0.0625,90,0.4798509037,0.5214970408,0.0,0,0.3109375312,11.6809541639,11.61524779,0.0024262153,0.48061969,0.1793204448,0.9623915923,0,0.1767443412,0.9569835265,0.6254557242,-0.1378378932,0.0477888827,0.3758379257,0.0024424521,0.9571050557
0.1886336216,0.955878605,10.1510659981,0.5506433147,2e-05,9.0728989442,0.6456976036,0.1088403444,0.4420765702,89222,0.5006568293,0.5511511632,1.1768583059,1772717682.2171683,9.6064297835,0.0651522873,5e-06,11.3816025225,0.0495403711,11.9007701302,0.2962680055,9.8463614225,193.0,0.1870791175,66.6885659695,9.0353355122,-10.849890461,10.4070202891,10.5695235189,0.3289887253,-0.0235775411,7556.4058863,-0.15674246,0.6582219072,0.0580338542,91,0.4954985219,0.5225487244,0.0,0,0.2930102809,11.3557670148,10.8545524184,0.0022309028,0.4953061587,0.1919385889,0.9556542603,0,0.193325048,0.9590017565,0.6600937835,-0.1564499784,0.0447255017,0.375438993,0.0023854001,0.9584939452
0.2080628332,0.9611557039,10.7535231113,0.5430710012,2e-05,9.1211663755,0.645085065,0.1142072331,0.4442536736,89222,0.5032437821,0.5442886196,1.1768583059,1772717682.2176685,8.9292597771,0.0697246357,5e-06,11.7428935909,0.0495353478,12.0645522499,0.295373644,9.3793310173,193.0,0.2081782338,67.0269739628,8.6199174277,-11.2349285571,10.5166190306,10.6979403369,0.3207378569,-0.0217594162,7556.4063863,-0.1365790372,0.6313713163,0.06875,92,0.4938513144,0.5200188847,0.0,0,0.3365540455,11.7052050241,11.2399671268,0.0026345487,0.4928261342,0.1771962822,0.9615741332,0,0.17619884,0.9503689448,0.6285107527,-0.1381444961,0.0499709867,0.3760958393,0.0025160408,0.9504297066
0.1890369728,0.9477231276,9.482558492,0.489602556,2e-05,9.292752161,0.6355786419,0.1024862728,0.6429655361,105523,0.5144583352,0.4909674164,-0.1583938996,1772717682.2186687,9.1627763176,0.0578189849,5e-06,10.085234623,0.0495303246,10.3661210823,0.178533569,5.705013297,193.0,0.1888830579,98.0764923096,9.1151230558,-9.9623704433,10.1862961992,10.3374984423,0.4134244899,-0.0167735766,7556.4073861,-0.1895663088,0.7220887258,0.0538671875,93,0.5172758152,0.5101940167,0.0,0,0.3278266496,10.067798214,9.9665746148,0.0030555556,0.5165367997,0.2101878568,0.94818175,0,0.2094408234,0.9585894299,0.7195439841,-0.1923238389,0.0534584049,0.4535335229,0.0037128464,0.9586588752
0.1747999153,0.9376269408,8.6932804426,0.4508427371,2e-05,8.8390585868,0.6287418389,0.0954691695,0.4387778711,105523,0.5213350614,0.4528408911,-0.8260200024,1772717682.2191684,8.9095130189,0.0518154896,5e-06,9.3027670606,0.0495253013,9.710789423,0.1991263385,5.4929236627,193.0,0.1750634995,66.1884787083,8.8326606178,-9.1322376156,9.8857473596,10.0110155423,0.4590928956,-0.0121914134,7556.4078871,-0.2248141186,0.7729996387,0.0460286458,94,0.5288844879,0.5059422495,0.0,0,0.3432476505,9.2972563203,9.1361876329,0.0031380209,0.5277676048,0.2343633128,0.9381584716,0,0.232605756,0.9640060961,0.7670384161,-0.2264202473,0.0546405219,0.496048635,0.0023517768,0.9640017573
0.1793592981,0.9270309444,8.7040413284,0.4070858485,2e-05,8.9551895873,0.6261084902,0.0989642666,0.4416182884,105523,0.5197938091,0.4107351601,-0.8260200024,1772717682.2196696,9.0281215477,0.0522005572,5e-06,9.2222857062,0.049520278,9.8462476921,0.1877835033,5.3339623324,193.0,0.1792174872,66.6260316372,8.7060373179,-8.9920029863,9.9142603906,10.0482201354,0.4677908113,-0.010516076,7556.4088861,-0.2503248771,0.7938332148,0.0469661458,95,0.5361993508,0.5059768023,0.0,0,0.3262548871,9.2104091072,8.9950175667,0.0032725695,0.534832596,0.2541176491,0.927318147,0,0.2535840867,0.9618967195,0.792570045,-0.2515919283,0.0559875296,0.502730873,0.0024217383,0.9617361331
0.1784430613,0.9226070797,8.9958300209,0.4420728797,2e-05,9.0086934249,0.6322850712,0.0955959527,0.4390530777,105523,0.5187823252,0.4451544084,-0.8260200024,1772717682.2206683,9.1219901594,0.0535042806,5e-06,9.3798735936,0.0495152548,9.7359988499,0.1893069802,5.4955259275,193.0,0.177966298,66.243667841,8.7997260094,-9.2505937258,9.9005449549,10.0272592799,0.4439062633,-0.0133295243,7556.4093863,-0.2476005568,0.7871900892,0.0477604167,96,0.5333797137,0.5085749922,0.0,0,0.3035629367,9.3646776867,9.2536597888,0.0029166668,0.5307469197,0.2642509077,0.9237830794,0,0.2618743528,0.9626823115,0.7798926135,-0.2518758077,0.0522613082,0.4787704567,0.0023876603,0.9625651252
0.1884065099,0.9116465004,8.2380698713,0.3374655834,2e-05,8.5033395735,0.6302406275,0.0980200043,0.4411163902,105523,0.5180923271,0.3385485577,-0.8260200024,1772717682.2211688,8.8419187355,0.0528618338,5e-06,9.1198035399,0.0495102315,9.4850391006,0.2244531415,8.4800706371,193.0,0.1874549443,66.5423181057,8.4740165393,-8.7238986556,9.9578421688,10.0927515252,0.453871541,-0.0113975615,7556.4103864,-0.2852089652,0.8209294399,0.0483333333,97,0.5526634353,0.5095064873,0.0,0,0.3043247854,9.097329944,8.7262025261,0.0029166667,0.5525449012,0.2810457182,0.9116401728,0,0.2814708935,0.9597699853,0.8231163851,-0.2846284869,0.0523557457,0.4874565152,0.0024056609,0.9593055785
0.2130900842,0.9000997706,8.7897786522,0.3258552395,2e-05,9.1022793102,0.6327437675,0.1016028651,0.4379190652,105523,0.5217605231,0.3260391702,-0.8260200024,1772717682.222169,9.080685393,0.0553596293,5e-06,9.3823970064,0.0495052082,9.4367860031,0.2705829718,8.5230479932,193.0,0.2130122197,66.0594608784,8.9312356091,-9.1660059516,10.1058323606,10.2469815032,0.4399392479,-0.0127348503,7556.4108864,-0.3033800899,0.8332965436,0.0453776042,98,0.555863779,0.5083663628,0.0,0,0.3018658119,9.3549837017,9.1688864899,0.0031250001,0.5560773373,0.3024203566,0.9005941041,0,0.3027823781,0.9488411657,0.8281381893,-0.3068617823,0.0541257532,0.4818123039,0.0023872137,0.9487977624
0.2676193011,0.9066608286,8.6100915241,0.2271238468,2e-05,8.9515765921,0.6275851115,0.1011712559,0.4370422316,105523,0.519095886,0.2283302413,-0.8260200024,1772717682.222669,9.0127024682,0.0556916391,5e-06,9.2839285056,0.049500185,9.7031437238,0.2362392922,8.9839613809,193.0,0.2677421758,65.957406044,8.859867185,-9.2057815107,10.2164111137,10.364890124,0.4524826525,-0.0136124588,7556.4118864,-0.2892573422,0.8190167542,0.0557552083,99,0.542580626,0.5060262686,0.0004992485,0,0.3155022117,9.251467514,9.2082669926,0.0030859376,0.5413776326,0.2905465213,0.9074316629,0,0.2889429259,0.9170052258,0.8136572289,-0.2906928817,0.0540174762,0.4926200155,0.0023129431,0.9170703324
0.4377578147,0.8882667482,8.5470438862,0.1696612825,2e-05,9.0025003815,0.6281825856,0.0991542959,0.4315469058,105523,0.5241211561,0.169059099,-0.8260200024,1772718451.5454025,8.7613611984,0.0546692655,5e-06,9.082923104,0.0494951617,9.1976533667,0.2275652365,9.0624549762,193.0,0.4383996801,65.1177937984,8.8021375211,-8.9000555706,10.0476851908,10.1874537086,0.45323352,-0.0130433339,8325.7057188,-0.325437891,0.8456697973,0.0558333333,100,0.5193300207,0.5061703831,0.0,0,0.3043404913,9.0506605689,8.9027086862,0.0030381945,0.5200102552,0.318477938,0.8887637889,0,0.3186703881,0.7211892557,0.8446452896,-0.3275258453,0.0537147657,0.4931425701,0.0024633455,0.7224001956
0.4915851442,0.8784241915,8.5325705465,0.1870614937,2e-05,8.9601680279,0.6297259915,0.1028325927,0.4348513508,105523,0.5208707587,0.187006829,-0.8260200024,1772718451.546351,8.9246955999,0.0563416175,5e-06,9.195708224,0.0494901384,9.4112946733,0.2662308311,10.8276784102,193.0,0.4917314766,65.608066082,8.8216457717,-8.902536068,10.31875652,10.4679682287,0.4507465392,-0.0135782075,8325.7062758,-0.34334361,0.855389636,0.05375,101,0.4943825603,0.5062320356,0.0,0,0.3263837278,9.1595892747,8.9045742607,0.0031423612,0.4949274413,0.3329007208,0.8787960259,0,0.3320454347,0.5624826562,0.854202232,-0.3430153759,0.0545223056,0.488683241,0.0024489005,0.5638758858
0.4955456601,0.8670803881,8.1318813705,0.1443843959,2e-05,8.5532525317,0.6311511509,0.0961511179,0.4400948397,105523,0.5195528275,0.1423994602,-0.8260200024,1772718451.546908,9.038363533,0.0531394629,5e-06,8.8505586243,0.0494851152,9.4599362342,0.3047416613,13.1900211851,193.0,0.4956934506,66.3832287788,8.5807931773,-8.696405646,9.8392166265,9.9679409949,0.4502864701,-0.0140634698,8325.7069362,-0.364622001,0.8688584038,0.04125,102,0.5027152997,0.5068792258,0.0,0,0.333395805,8.8195359548,8.6981797473,0.0030468751,0.5025078211,0.3489635746,0.8675689479,0,0.3483787196,0.5235633846,0.8685890063,-0.3651960817,0.0534879903,0.4855731225,0.002301863,0.5254383844
0.495757069,0.8445080705,8.4480358283,0.2257374712,2e-05,9.1764472262,0.6266066615,0.0970396931,0.4362220017,105523,0.5202355003,0.2281206144,-0.8260200024,1772718451.5475683,9.3684367752,0.0529305638,5e-06,8.6854088275,0.0494800919,9.2918185902,0.2573666288,9.4627461418,193.0,0.4957449059,65.8070046902,9.1056955719,-8.9071813234,9.9058415095,10.0370434189,0.4623003588,-0.0140146505,8325.7077776,-0.4106677437,0.8939319925,0.0401953125,103,0.5080480134,0.5054761354,0.0,0,0.3144025188,8.6496994241,8.908919309,0.0031032987,0.5076401895,0.3732510906,0.8444466698,0,0.3738385602,0.4855816112,0.8953823908,-0.4109107937,0.0542135986,0.4994489882,0.0023970763,0.4868099097
0.4947816201,0.8397584033,7.8467111365,0.0706533046,2e-05,8.5344346333,0.6301962682,0.098115035,0.4368287722,105523,0.5176258161,0.0713690262,-0.8260200024,1772718451.5484097,8.9107369041,0.0538835512,5e-06,8.6975120767,0.0494750686,9.1510791492,0.2324483653,9.9371972513,193.0,0.4946544657,65.9061102867,8.5171536001,-8.3551966095,9.8842604001,10.0219226583,0.4498133802,-0.0133460168,8325.7084424,-0.4112447704,0.8907811673,0.0466666667,104,0.5089807,0.5092490395,0.0,0,0.3242240454,8.6600218042,8.3559354273,0.0031423612,0.5085451766,0.3799389756,0.8393513501,0,0.380993222,0.459939248,0.8860369841,-0.4121668814,0.0546580396,0.4859705716,0.0023957809,0.4623654636
0.4947142712,0.8427092715,7.9004609489,0.0381679029,2e-05,8.4240810521,0.6291379416,0.1004217127,0.4368212938,105523,0.5227379463,0.0401780214,-0.8260200024,1772718451.5490744,8.9812512684,0.0542319385,5e-06,8.6074095662,0.0494700454,8.9874803956,0.2916038581,13.5027471344,193.0,0.4944216855,65.9009180069,8.4973808352,-8.3378150368,9.9030241648,10.0446283881,0.4555034852,-0.0143344431,8325.7089425,-0.3961108138,0.8833333274,0.05578125,105,0.5189783096,0.5059173405,0.0,0,0.3196581047,8.5683605862,8.3393561141,0.0033810765,0.5186580656,0.3750158527,0.8443615413,0,0.3723294814,0.4594140772,0.8783298357,-0.4002456131,0.0566027924,0.4932737303,0.0023907677,0.4619314367
0.4862460089,0.8320862726,7.8849118042,-0.0526540653,2e-05,8.1895417945,0.6119866836,0.0937083526,0.4825064373,120895,0.5187110911,-0.052842869,1.0113131205,1772718451.5495746,8.6054101213,0.0499708687,5e-06,8.6318062178,0.0494650221,9.0685405509,0.3235083656,11.7104257266,294.0,0.4860119696,73.7486898899,8.2003734907,-8.3739998531,9.655832955,9.7728810024,0.5037760566,0.0547307361,8325.7097904,-0.41505009,0.879635723,0.0409114583,106,0.5162354865,0.5286839344,0.0,0,0.3837537892,8.6127511056,8.3752973175,0.0032204862,0.5165909781,0.3874999758,0.8329981351,0,0.387165716,0.4149262259,0.8781962641,-0.4178214125,0.0551714022,0.5402913451,0.003023812,0.416974839
0.1538336506,0.8829219095,8.408353049,-0.1082421742,2e-05,7.7184539191,0.5787865206,0.0835281455,0.5430611753,120895,0.5036770912,-0.1087572473,4.6859793663,1772718451.5504224,7.6691192754,0.0401951271,5e-06,8.7433126322,0.0494599988,9.3159700362,0.3493495235,14.9991865587,496.0,0.1547461372,82.0730423927,7.0939604092,-8.8040290515,8.8345893669,8.9005712763,0.6052734566,0.2018658688,8325.7104425,-0.3185044928,0.8030659564,0.0329166667,107,0.4881065593,0.5792307043,0.0,0,0.3617911899,8.7844095866,8.8059400845,0.0029557293,0.4860853352,0.3192628378,0.8837709471,0,0.3170144365,0.0358506956,0.8037341571,-0.3194773349,0.0525546877,0.6306747478,0.0039305655,0.0355902788
0.1250754296,0.8728559244,8.3771646595,0.216222007,2e-05,7.7368682607,0.5743304054,0.0925291151,0.4391812134,120895,0.5040125618,0.2184985377,4.6859793663,1772718451.5510747,7.6959658559,0.0431279989,5e-06,8.7864568774,0.0494549756,9.0811387889,0.3958062153,17.9404164886,496.0,0.1253682571,66.2637584209,7.0398621909,-8.605109574,9.2102587954,9.3045130761,0.6109288392,0.2045352655,8325.7109426,-0.3182637688,0.797093244,0.0448567708,108,0.531393531,0.5764428107,0.0,0,0.3257803775,8.8112822596,8.6070416419,0.0029383681,0.5325238238,0.345656596,0.872082452,0,0.3472098436,0.0189713547,0.7916303011,-0.318516731,0.0528149166,0.6383719689,0.0024089384,0.0190538199
